,Unnamed: 0,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,season_type,time,SCOREMARGIN,homeTeam,defender_id,defender_name,defender_x_loc,defender_y_loc,defender_distance
148,163,Shot Chart Detail,21500120,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,31,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,4,9,1,0,20151111,MEM,GSW,Regular,0021500120:1:2:31,-5,0.0,201188.0,Marc Gasol,8.83064,14.30886,6.003774612433414
149,164,Shot Chart Detail,21500120,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,25,10,1,0,20151111,MEM,GSW,Regular,0021500120:2:3:52,-9,0.0,201584.0,Courtney Lee,25.07383,11.97699,1.6218166666426892
150,165,Shot Chart Detail,21500120,232,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,1,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,26,1,1,20151111,MEM,GSW,Regular,0021500120:2:3:01,-9,0.0,203210.0,JaMychal Green,8.13423,28.75303,6.650395484247535
151,166,Shot Chart Detail,21500120,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,27,1,0,20151111,MEM,GSW,Regular,0021500120:2:2:19,-6,0.0,201188.0,Marc Gasol,2.5608,23.20801,4.672541964124025
152,167,Shot Chart Detail,21500120,285,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,39,24,1,0,20151111,MEM,GSW,Regular,0021500120:2:0:04,-6,0.0,2754.0,Tony Allen,27.2194,19.28164,13.099289378149486
153,168,Shot Chart Detail,21500120,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,2,Missed Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,81,13,1,0,20151111,MEM,GSW,Regular,0021500120:3:11:02,-6,0.0,201144.0,Mike Conley,83.18477,13.47468,1.9601090876020089
154,169,Shot Chart Detail,21500120,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,44,20,1,1,20151111,MEM,GSW,Regular,0021500120:3:9:54,-10,0.0,201144.0,Mike Conley,42.9065,12.00572,8.244261628187207
155,170,Shot Chart Detail,21500120,337,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,60,10,1,0,20151111,MEM,GSW,Regular,0021500120:3:7:08,-7,0.0,201584.0,Courtney Lee,64.10759,7.67764,4.595734802096399
156,171,Shot Chart Detail,21500120,344,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,75,40,1,0,20151111,MEM,GSW,Regular,0021500120:3:6:31,-5,0.0,201188.0,Marc Gasol,71.00736,38.02097,4.524429190118905
157,172,Shot Chart Detail,21500120,379,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,75,24,1,0,20151111,MEM,GSW,Regular,0021500120:3:4:15,-2,0.0,203893.0,Russ Smith,76.50425,26.66562,2.4034392544435166
158,173,Shot Chart Detail,21500120,406,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,48,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,85,15,1,1,20151111,MEM,GSW,Regular,0021500120:3:2:48,-4,0.0,2216.0,Zach Randolph,84.16074,19.44001,4.061443206263016
159,174,Shot Chart Detail,21500120,408,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,26,Made Shot,Driving Bank shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,65,18,1,1,20151111,MEM,GSW,Regular,0021500120:3:2:26,-7,0.0,203210.0,JaMychal Green,57.90473,25.32217,10.494402341105475
160,175,Shot Chart Detail,21500120,429,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,66,41,1,0,20151111,MEM,GSW,Regular,0021500120:3:1:19,-9,0.0,203893.0,Russ Smith,67.08658,39.64174,1.6756560613682054
161,176,Shot Chart Detail,21500120,439,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,84,29,1,1,20151111,MEM,GSW,Regular,0021500120:3:0:13,-7,0.0,2440.0,Matt Barnes,86.30829,31.07145,2.6841798063840603
162,177,Shot Chart Detail,21500120,444,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,39,40,3,1,1,20151111,MEM,GSW,Regular,0021500120:3:0:00,-11,0.0,203893.0,Russ Smith,38.18282,3.2306,2.4694179384016786
163,178,Shot Chart Detail,21500120,502,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,90,1,1,0,20151111,MEM,GSW,Regular,0021500120:4:5:32,-13,0.0,201144.0,Mike Conley,92.75039,3.16667,2.444569210658598
164,179,Shot Chart Detail,21500120,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,37,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,72,21,1,1,20151111,MEM,GSW,Regular,0021500120:4:2:37,-20,0.0,201144.0,Mike Conley,72.37489,26.41789,5.342760258527423
165,180,Shot Chart Detail,21500125,7,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,33,40,1,1,20151112,MIN,GSW,Regular,0021500125:1:10:54,-7,0.0,203897.0,Zach LaVine,31.57343,44.6556,4.8662895241960245
166,181,Shot Chart Detail,21500125,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,48,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,18,48,1,1,20151112,MIN,GSW,Regular,0021500125:1:9:48,-11,0.0,203897.0,Zach LaVine,6.69065,47.16113,11.426149878349225
167,182,Shot Chart Detail,21500125,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,28,1,0,20151112,MIN,GSW,Regular,0021500125:1:8:07,-9,0.0,1626157.0,Karl-Anthony Towns,2.4551,31.04837,8.965197113928951
168,183,Shot Chart Detail,21500125,47,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,51,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,6,48,1,1,20151112,MIN,GSW,Regular,0021500125:1:6:51,-12,0.0,203897.0,Zach LaVine,11.63378,38.12666,11.705299651875642
169,184,Shot Chart Detail,21500125,85,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,11,2,1,1,20151112,MIN,GSW,Regular,0021500125:1:3:38,-13,0.0,203897.0,Zach LaVine,6.40002,15.6135,13.839836349682752
170,185,Shot Chart Detail,21500125,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,0,0,1,0,20151112,MIN,GSW,Regular,0021500125:1:2:13,-14,0.0,1889.0,Andre Miller,0.29933,0.24066,0.3207696357200912
171,186,Shot Chart Detail,21500125,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,20,1,1,20151112,MIN,GSW,Regular,0021500125:1:1:50,-14,0.0,203952.0,Andrew Wiggins,11.92064,18.27898,4.774588446117633
172,187,Shot Chart Detail,21500125,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,53,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,8,19,1,0,20151112,MIN,GSW,Regular,0021500125:1:0:53,-12,0.0,203476.0,Gorgui Dieng,8.21673,20.84741,1.7504137134403395
173,188,Shot Chart Detail,21500125,114,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,26,10,1,1,20151112,MIN,GSW,Regular,0021500125:1:0:12,-13,0.0,203498.0,Shabazz Muhammad,26.46847,13.21165,3.189897993431765
174,189,Shot Chart Detail,21500125,212,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,23,44,1,0,20151112,MIN,GSW,Regular,0021500125:2:4:13,-12,0.0,203897.0,Zach LaVine,20.89745,45.34967,2.9954362213373864
175,190,Shot Chart Detail,21500125,218,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,25,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,12,26,1,1,20151112,MIN,GSW,Regular,0021500125:2:3:25,-14,0.0,202357.0,Nemanja Bjelica,10.17199,25.33298,2.7837518696356556
176,191,Shot Chart Detail,21500125,253,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,21,1,1,20151112,MIN,GSW,Regular,0021500125:2:0:00,-12,0.0,1626157.0,Karl-Anthony Towns,6.32746,23.80302,2.2354929621226716
177,192,Shot Chart Detail,21500125,293,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,88,2,1,0,20151112,MIN,GSW,Regular,0021500125:3:8:33,-10,0.0,203897.0,Zach LaVine,87.55804,3.10162,1.0454964206538409
178,193,Shot Chart Detail,21500125,317,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,80,33,1,0,20151112,MIN,GSW,Regular,0021500125:3:6:00,-14,0.0,708.0,Kevin Garnett,84.87154,26.32813,8.502322580248292
179,194,Shot Chart Detail,21500125,326,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,75,30,1,1,20151112,MIN,GSW,Regular,0021500125:3:5:17,-14,0.0,1889.0,Andre Miller,75.16417,33.73748,2.847178037021918
180,195,Shot Chart Detail,21500125,365,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,61,33,1,1,20151112,MIN,GSW,Regular,0021500125:3:3:06,-18,0.0,1889.0,Andre Miller,67.6564,32.57415,6.017572871922704
181,196,Shot Chart Detail,21500125,367,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,66,45,1,1,20151112,MIN,GSW,Regular,0021500125:3:2:39,-21,0.0,203952.0,Andrew Wiggins,66.83165,48.62364,3.125883844930904
182,197,Shot Chart Detail,21500125,369,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,14,1,0,20151112,MIN,GSW,Regular,0021500125:3:2:01,-19,0.0,1889.0,Andre Miller,64.52998,16.31413,2.104368085910828
183,198,Shot Chart Detail,21500125,385,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,25,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,81,20,1,0,20151112,MIN,GSW,Regular,0021500125:3:0:25,-12,0.0,202357.0,Nemanja Bjelica,83.0349,20.81759,1.3026244109488991
184,199,Shot Chart Detail,21500125,454,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,54,19,1,1,20151112,MIN,GSW,Regular,0021500125:4:5:51,-9,0.0,203952.0,Andrew Wiggins,62.4579,27.22019,10.57885520714789
185,200,Shot Chart Detail,21500125,456,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,65,36,1,1,20151112,MIN,GSW,Regular,0021500125:4:5:23,-9,0.0,1626157.0,Karl-Anthony Towns,70.89994,35.65116,5.585793562825248
186,201,Shot Chart Detail,21500125,458,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,72,44,1,0,20151112,MIN,GSW,Regular,0021500125:4:4:58,-6,0.0,1626157.0,Karl-Anthony Towns,72.95942,41.99067,2.6522478298416985
187,202,Shot Chart Detail,21500125,485,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,64,3,1,0,20151112,MIN,GSW,Regular,0021500125:4:2:54,-11,0.0,1626157.0,Karl-Anthony Towns,65.17812,5.40514,2.0631774974053996
188,203,Shot Chart Detail,21500125,503,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,55,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,74,44,1,1,20151112,MIN,GSW,Regular,0021500125:4:1:55,-10,0.0,2755.0,Kevin Martin,77.47319,38.71148,6.258972555531778
189,204,Shot Chart Detail,21500125,527,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,58,23,1,1,20151112,MIN,GSW,Regular,0021500125:4:0:29,-13,0.0,1626145.0,Tyus Jones,67.27662,26.24182,8.592779399216528
190,205,Shot Chart Detail,21500144,3,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,87,32,1,1,20151114,GSW,BKN,Regular,0021500144:1:11:26,TIE,1.0,2207.0,Joe Johnson,84.6029,30.3802,3.825427334468663
191,206,Shot Chart Detail,21500144,5,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,77,0,1,0,20151114,GSW,BKN,Regular,0021500144:1:10:51,-2,1.0,2207.0,Joe Johnson,73.52449,2.31087,4.643063314493998
192,207,Shot Chart Detail,21500144,14,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,94,51,1,0,20151114,GSW,BKN,Regular,0021500144:1:10:03,-2,1.0,201572.0,Brook Lopez,89.87579,47.57292,6.153543149739022
193,208,Shot Chart Detail,21500144,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,61,16,1,0,20151114,GSW,BKN,Regular,0021500144:1:7:21,-5,1.0,201152.0,Thaddeus Young,60.06417,17.5873,1.8722175569361643
194,209,Shot Chart Detail,21500144,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,11,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,93,19,1,0,20151114,GSW,BKN,Regular,0021500144:1:6:11,-4,1.0,201572.0,Brook Lopez,89.16664,30.76537,11.930253520261003
195,210,Shot Chart Detail,21500144,60,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,74,-1,1,1,20151114,GSW,BKN,Regular,0021500144:1:3:27,-11,1.0,101127.0,Jarrett Jack,74.53635,2.80727,4.452242602913727
196,211,Shot Chart Detail,21500144,73,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,86,28,1,0,20151114,GSW,BKN,Regular,0021500144:1:2:13,-13,1.0,101127.0,Jarrett Jack,84.48198,28.49718,2.357510336138531
197,212,Shot Chart Detail,21500144,91,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,42,40,1,0,20151114,GSW,BKN,Regular,0021500144:1:0:30,-15,1.0,1626178.0,Rondae Hollis-Jefferson,50.00273,38.73362,7.808813431123835
198,213,Shot Chart Detail,21500144,97,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,88,1,1,0,20151114,GSW,BKN,Regular,0021500144:1:0:01,-15,1.0,202711.0,Bojan Bogdanovic,84.22466,6.5656,6.213271477877008
199,214,Shot Chart Detail,21500144,196,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,67,16,1,1,20151114,GSW,BKN,Regular,0021500144:2:3:09,-1,1.0,101127.0,Jarrett Jack,68.51037,14.66617,2.0794227193382304
200,215,Shot Chart Detail,21500144,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,77,10,1,1,20151114,GSW,BKN,Regular,0021500144:2:0:37,-1,1.0,101127.0,Jarrett Jack,80.25288,12.91087,3.656357819155559
201,216,Shot Chart Detail,21500144,247,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,28,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,29,36,1,0,20151114,GSW,BKN,Regular,0021500144:3:10:28,-3,1.0,101127.0,Jarrett Jack,21.74772,36.01243,7.667858909917422
202,217,Shot Chart Detail,21500144,250,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20151114,GSW,BKN,Regular,0021500144:3:10:02,-3,1.0,1626178.0,Rondae Hollis-Jefferson,5.21044,26.55915,5.75619560630109
203,218,Shot Chart Detail,21500144,255,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,29,3,1,1,20151114,GSW,BKN,Regular,0021500144:3:9:28,-1,1.0,101127.0,Jarrett Jack,12.25845,15.23286,20.483653762395516
204,219,Shot Chart Detail,21500144,265,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,43,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,33,30,1,0,20151114,GSW,BKN,Regular,0021500144:3:7:43,-5,1.0,101127.0,Jarrett Jack,25.54302,30.28873,7.612801243543671
205,220,Shot Chart Detail,21500144,281,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,35,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,67,27,1,1,20151114,GSW,BKN,Regular,0021500144:3:5:35,-4,1.0,101127.0,Jarrett Jack,60.96553,23.05228,8.020323347347041
206,221,Shot Chart Detail,21500144,304,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,25,43,1,1,20151114,GSW,BKN,Regular,0021500144:3:3:13,-3,1.0,101127.0,Jarrett Jack,19.26717,41.87765,5.917287438632669
207,222,Shot Chart Detail,21500144,316,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,23,1,1,20151114,GSW,BKN,Regular,0021500144:3:2:09,-3,1.0,2207.0,Joe Johnson,7.04225,26.74573,4.379608885391478
208,223,Shot Chart Detail,21500144,323,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,31,6,1,0,20151114,GSW,BKN,Regular,0021500144:3:1:11,-3,1.0,101127.0,Jarrett Jack,18.9267,21.5986,19.6113770253009
209,224,Shot Chart Detail,21500144,330,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,28,8,1,0,20151114,GSW,BKN,Regular,0021500144:3:0:30,-5,1.0,202711.0,Bojan Bogdanovic,27.51993,21.60471,13.251281812266315
210,225,Shot Chart Detail,21500144,332,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,25,Missed Shot,Pullup Bank shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,31,9,1,0,20151114,GSW,BKN,Regular,0021500144:3:0:25,-5,1.0,101127.0,Jarrett Jack,23.5807,17.6336,11.410298759476023
211,226,Shot Chart Detail,21500144,374,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,19,46,1,1,20151114,GSW,BKN,Regular,0021500144:4:7:27,-4,1.0,101127.0,Jarrett Jack,20.80085,43.85733,2.653030623645346
212,227,Shot Chart Detail,21500144,377,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,54,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,19,1,0,20151114,GSW,BKN,Regular,0021500144:4:6:54,-4,1.0,203499.0,Shane Larkin,9.32618,21.70603,2.6259437524250178
213,228,Shot Chart Detail,21500144,389,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,17,6,1,0,20151114,GSW,BKN,Regular,0021500144:4:6:28,-6,1.0,201961.0,Wayne Ellington,29.07653,4.04561,11.357459628385216
214,229,Shot Chart Detail,21500144,397,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,24,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,11,48,1,1,20151114,GSW,BKN,Regular,0021500144:4:5:24,-1,1.0,201961.0,Wayne Ellington,19.79591,47.14883,8.37345889050039
215,230,Shot Chart Detail,21500144,409,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,36,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,14,1,1,20151114,GSW,BKN,Regular,0021500144:4:4:36,1,1.0,201152.0,Thaddeus Young,6.83884,23.95997,10.25022182070222
216,231,Shot Chart Detail,21500144,412,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,24,43,1,0,20151114,GSW,BKN,Regular,0021500144:4:4:07,1,1.0,101127.0,Jarrett Jack,14.87071,37.79142,11.008458693318513
217,232,Shot Chart Detail,21500144,462,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,22,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,35,1,0,20151114,GSW,BKN,Regular,0021500144:4:0:22,-1,1.0,101127.0,Jarrett Jack,1.20963,35.1519,0.6481091673476003
218,233,Shot Chart Detail,21500144,499,201939,Stephen Curry,1610612744,Golden State Warriors,5,4,0,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,32,44,1,0,20151114,GSW,BKN,Regular,0021500144:5:4:00,2,1.0,101127.0,Jarrett Jack,27.01139,34.53189,11.205919583510322
219,234,Shot Chart Detail,21500144,510,201939,Stephen Curry,1610612744,Golden State Warriors,5,2,5,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,21,1,1,20151114,GSW,BKN,Regular,0021500144:5:2:05,8,1.0,201572.0,Brook Lopez,5.18152,20.32153,2.1758803416088854
220,235,Shot Chart Detail,21500144,522,201939,Stephen Curry,1610612744,Golden State Warriors,5,0,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,29,40,1,0,20151114,GSW,BKN,Regular,0021500144:5:0:38,8,1.0,101127.0,Jarrett Jack,13.3841,33.59811,16.913592095592822
